id,name,tags,mod
key_Favel_chest,Key to Favel Tomb chest,key,Morrowind
TR_m4_key_felespyre,Key to Felespyre's House,key,TR_Mainland
TR_m1_Voun_Forge_Key01,Key to Forge,key,TR_Mainland
key_Galom_Daeus,Key to Galom Daeus,key,Morrowind
Key_Gimothran_chest,Key to Gimothran chest,key,Morrowind
key_Gimothran,Key to Gimothran master burial,key,Morrowind
key_Gimothran_tomb,Key to Gimothran tomb,key,Morrowind
key_gustav_chest,Key to Gustav's chest,key,Bloodmoon
key_gyldenhul,Key to Gyldenhul,key,Bloodmoon
key_Helas_tomb,Key to Helas tomb,key,Morrowind
TR_m2_key_He_Prison,Key to Helnim Prison Cells,key,TR_Mainland
TR_m3_LA_HengorKey,Key to Hengor's Stash,key,TR_Mainland
key_Heran,Key to Heran tomb door,key,Morrowind
TR_m3_OE_HhontjulfKey01,Key to Hhontjulf's House,key,TR_Mainland
TR_m7_UH_HlerynChainKey,Key to Hleryn Chain Room,key,TR_Mainland
TR_m7_UH_HlerynVaultKey,Key to Hleryn Vault,key,TR_Mainland
TR_m7_HO_Key_HouseForSale,Key to House for Sale,key,TR_Mainland
key_huleen's_hut,Key to Huleen's Hut,key,Morrowind
key_Ienith_chest,Key to Ienith chest,key,Morrowind
key_Ienith_tomb,Key to Ienith tomb,key,Morrowind
TR_m4_key_ilvaalmu,Key to Ilvaalmu's Shackles,key,TR_Mainland
key_TV_CT,Key to Imperial Museum Jail,key,Morrowind
key_Indalen_tomb,Key to Indalen tomb,key,Morrowind
TR_m4_AA_IssarbaddonKey,Key to Issarbaddon,key,TR_Mainland
TR_m3_TT_JalorIndoKey,Key to Jalor Indo's House,key,TR_Mainland
TR_m4_key_kaarnut,Key to Kaarnut's House,key,TR_Mainland
TR_m7_key_TV4Tomb2,Key to Llaren Tomb,key,TR_Mainland
key_Lleran_tomb,Key to Lleran tomb,key,Morrowind
TR_m7_LA4_Tomb_1_Key,Key to Llerethi tomb,key,TR_Mainland
key_Llervu,Key to Llervu tomb,key,Morrowind
key_Brinne_chest,Key to Lord Brinne's chest,key,Morrowind
misc_dwrv_ark_key00,Key to Lower Arkngthand,key,Morrowind
TR_m7_CastleNarsis_VaultKey,Key to Lower Vault,key,TR_Mainland
key_Maren_tomb,Key to Maren tomb,key,Morrowind
key_door_Mudan00,Key to Mudan Dwemer Vault,key,Morrowind
TR_m4_key_mulus_roloth,Key to Mulus Roloth's Shack,key,TR_Mainland
key_Mzahnch_chest,Key to Mzahnch chest,key,Morrowind
key_Mzanchend_chest,Key to Mzanchend chest,key,Morrowind
key_Mzuleft,Key to Mzuleft,key,Morrowind
key_Nchardahrk,Key to Nchardahrk,key,Morrowind
key_Nchardahrk_chest,Key to Nchardahrk chest,key,Morrowind
key_Nchuleftingth,Key to Nchuleftingth,key,Morrowind
key_Nchuleftingth_chest,Key to Nchuleftingth chest,key,Morrowind
key_Nelas_chest,Key to Nelas chest,key,Morrowind
key_Nerano_chest,Key to Nerano chest,key,Morrowind
key_neranomanor,Key to Nerano Manor,key,Morrowind
TR_m4_key_ngelfltingth,Key to Ngelfltingth,key,TR_Mainland
key_Sandas,Key to Nobleman's chest,key,Morrowind
key_Norvayn_chest,Key to Norvayn chest,key,Morrowind
key_Norvayn_tomb,Key to Norvayn tomb,key,Morrowind
key_Odirniran,Key to Odirniran,key,Morrowind
TR_m4_AT42Intercession_Key1,Key to Office of Intercession,key,TR_Mainland
key_Omalen_tomb,Key to Omalen tomb,key,Morrowind
key_Omaren_chest,Key to Omaren chest,key,Morrowind
key_Orethi_tomb,Key to Orethi tomb,key,Morrowind
key_Othrelas_door,Key to Othrelas tomb door,key,Morrowind
key_Ravel_chest,Key to Ravel chest,key,Morrowind
key_Ravel_tomb,Key to Ravel tomb,key,Morrowind
key_Raviro_tomb,Key to Raviro tomb,key,Morrowind
TR_m1_misc_key_i63,Key to Research Cells,key,TR_Mainland
key_Rethandus_chest,Key to Rethandus chest,key,Morrowind
key_Rethandus_tomb,Key to Rethandus tomb,key,Morrowind
key_Rothan_tomb,Key to Rothan tomb,key,Morrowind
key_Sadryon_tomb,Key to Sadryon tomb,key,Morrowind
key_Salvel_chest,Key to Salvel chest,key,Morrowind
key_Salvel_tomb,Key to Salvel tomb,key,Morrowind
key_Sandas_tomb,Key to Sandas tomb,key,Morrowind
key_Sarano_chest,Key to Sarano chest,key,Morrowind
key_Sarano_tomb,Key to Sarano tomb,key,Morrowind
key_Saren_chest,Key to Saren chest,key,Morrowind
key_Saren_tomb,Key to Saren tomb,key,Morrowind
key_Sarethi_tomb,Key to Sarethi tomb,key,Morrowind
key_Savel_tomb,Key to Savel tomb,key,Morrowind
key_Senim_chest,Key to Senim chest,key,Morrowind
TR_m3_Kha_Vedas_Key,Key to Sewers,key,TR_Mainland
TR_m4_RR_ShenjirraKey,Key to Shenjirra's Cage,key,TR_Mainland
key_nelothtelnaga,Key to Tel Naga,key,Morrowind
key_nelothtelnaga2,Key to Tel Naga,key,Morrowind
key_nelothtelnaga3,Key to Tel Naga,key,Morrowind
key_nelothtelnaga4,Key to Tel Naga,key,Morrowind
key_Thalas_tomb,Key to Thalas tomb,key,Morrowind
TR_m7_Narsis_KeyAlchemistFQ,Key to the Antirrhinum,key,TR_Mainland
TR_m3_q_OE_Katariah_key,Key to the Empress Katariah,key,TR_Mainland
TR_m3_OE_KatariahKey,Key to the Empress' Burial,key,TR_Mainland
TR_m7_narsis74_sewerkey,Key to the Sewers ,key,TR_Mainland
key_Thiralas_tomb,Key to Thiralas tomb,key,Morrowind
TR_m3_q_OE_UrienChest_key,Key to Urien Poralia's Chest,key,TR_Mainland
TR_m3_q_urien_key,Key to Urien Poralia's House,key,TR_Mainland
TR_m7_Vandirelyon_Key,Key to Vandirelyon,key,TR_Mainland
TR_m7_Vandir_Key_1,Key to Vandirelyon Cells,key,TR_Mainland
key_Vandus_tomb,Key to Vandus tomb,key,Morrowind
key_varostorage,Key to Varo Tradehouse Storage,key,Morrowind
TR_m4_TT_VathriKey,Key to Vathri House,key,TR_Mainland
TR_m4_key_VendicciCoachKey,Key to Vendicci's Coach,key,TR_Mainland
key_Verelnim_tomb,Key to Verelnim tomb,key,Morrowind
key_WormLord_tomb,Key to Worm Lord's tomb,key,Morrowind
AB_Key_Keyring,Keyring,,OAAB_Data
T_Com_SkullKhajiit_01,Khajiit Skull,,Tamriel_Data
T_Com_SkullKhajiit_02,Khajiit Skull,,Tamriel_Data
T_Kha_Chess_00,Khajiiti Chessboard,,Tamriel_Data
T_Kha_Chess_01,Khajiiti Chessboard,,Tamriel_Data
T_Kha_Chess_02,Khajiiti Chessboard,,Tamriel_Data
T_De_Index_Khalaan,Khalaan Propylon Index,,Tamriel_Data
T_De_Index_Khomayon,Khomayon Propylon Index,,Tamriel_Data
key_kind,Kind's Key,key,Morrowind
T_Imp_Painting_UNI_KingJ,King Aulus of Delodiil,,Tamriel_Data
T_De_Painting_UNI_King,King Helseth Hlaalu,,Tamriel_Data
T_Com_UNI_KingOrgnumCoffer_01,King Orgnum's Coffer,,Tamriel_Data
misc_com_wood_knife,Knife,knife,Bloodmoon
misc_com_silverware_knife,Knife,knife,Morrowind
misc_com_wood_knife,Knife,knife,Morrowind
misc_com_wood_knife_UNI1,Knife,knife,Morrowind
misc_com_wood_knife_UNI2,Knife,knife,Morrowind
AB_Misc_DeBlueKnife_01,Knife,knife,OAAB_Data
T_Bre_WoodKnife_01,Knife,knife,Tamriel_Data
T_Com_WoodKnife_a01,Knife,knife,Tamriel_Data
T_Com_WoodKnife_c01,Knife,knife,Tamriel_Data
T_De_BluewareKnife01,Knife,knife,Tamriel_Data
TR_m1_ITO_FW_KeyWarehouse02,Kojan's Key,key,TR_Mainland
T_Com_ShellKollop_01,Kollop Shell,shell,Tamriel_Data
T_Com_ShellKollop_01Half,Kollop Shell,shell,Tamriel_Data
T_Com_ShellKollop_02,Kollop Shell,shell,Tamriel_Data
T_Com_ShellKollop_02Half,Kollop Shell,shell,Tamriel_Data
T_Com_ShellKollop_03,Kollop Shell,shell,Tamriel_Data
T_Com_ShellKollop_03Half,Kollop Shell,shell,Tamriel_Data
TR_m7_Othm_KomiraKey,Komira's Key,key,TR_Mainland
TR_m1_ITO_KoranyonKey,Koranyon Propylon Chamber Key,key,TR_Mainland
T_De_Index_Koranyon,Koranyon Propylon Index,,Tamriel_Data
key_kudanatslaves_01,Kudanat Slave Key,key,Morrowind
TR_m1_ITO_FW_KeyKulTei,Kul-Tei's Key,key,TR_Mainland
TR_m2_q_18_RewardKey,Kulidon Silver Key,key,TR_Mainland
TR_m2_q_18_KulidonSlaveKey,Kulidon Slave Key,key,TR_Mainland
TR_m7_Kunashpat_Key,Kunashpat Key,key,TR_Mainland
TR_m7_KeyKunenillit,Kunenillit Slave Key,key,TR_Mainland
TR_m4_AA_KurhuKey,Kurhu Key,key,TR_Mainland
AB_Misc_KwamaChitin,Kwama Chitin,,OAAB_Data
TR_m7_q_kwama_leash,Kwama Leash,,TR_Mainland
TR_m7_HO_LabSlaveKey,Laboratory Slave Key,key,TR_Mainland
T_Imp_SilkLaced_01,Laced Moth-Silk,,Tamriel_Data
TR_m3_AT_Key_Alynu,Lady Alynu Key,key,TR_Mainland
T_Imp_Painting_Keptu,Landscape of a Keptu Fortress,,Tamriel_Data
T_De_Painting_Tel_07,Landscape of Dagon Urul,,Tamriel_Data
T_De_Painting_Tel_01,Landscape of Molag Ruhn,,Tamriel_Data
T_De_Painting_Tel_03,Landscape of Molag Ruhn,,Tamriel_Data
T_De_Painting_Tel_04,Landscape of Molag Ruhn,,Tamriel_Data
T_De_Painting_Tel_02,Landscape of Scath Anud,,Tamriel_Data
T_De_Painting_Tel_09,Landscape of Scath Anud,,Tamriel_Data
T_De_Painting_Tel_05,Landscape of Sunad Mora,,Tamriel_Data
T_De_Painting_Tel_06,Landscape of Sunad Mora,,Tamriel_Data
T_De_Painting_Tel_10,Landscape of The Telvanni Isles,,Tamriel_Data
T_Ayl_CoinBig_01,Large Ayleid Coin,,Tamriel_Data
misc_dwrv_goblet10_tgcp,Large Dewmer Goblet,cup,Morrowind
T_De_Ebony_LargeFlask_01,Large Ebony Flask,bottle,Tamriel_Data
T_De_GreenGlassBowl_02,Large Green Glass Bowl,bowl,Tamriel_Data
T_Com_Key_16,Large Iron Key,key,Tamriel_Data
key_Punsabanit,Large Key,key,Morrowind
T_Com_UNI_Large_Mug_01,Large Mug,,Tamriel_Data
misc_de_bowl_redware_02,Large Redware Bowl,bowl,Bloodmoon
misc_de_bowl_redware_02,Large Redware Bowl,bowl,Morrowind
T_Com_Key_08,Large Tin Key,key,Tamriel_Data
TR_m2_ITO_HE_KeyTrader01,Lariast Batalle's Key,key,TR_Mainland
key_Lassnr_well,Lassnr's Well Key,key,Bloodmoon
TR_m3_AT_Key_Latika,Latika's House Key,key,TR_Mainland
AB_Misc_BallLeather,Leather Ball,,OAAB_Data
T_Com_BallLeather,Leather Ball,,Tamriel_Data
T_Imp_Scrollcase_02,Leather Scroll Case,,Tamriel_Data
AB_Misc_BoneSkelArmL,Left Arm,,OAAB_Data
AB_Misc_BoneSkelFootL.1,Left Foot,,OAAB_Data
AB_Misc_BoneSkelFootL,Left Foot,,OAAB_Data
AB_Misc_BoneSkelHandL.1,Left Hand,,OAAB_Data
AB_Misc_BoneSkelHandL,Left Hand,,OAAB_Data
AB_Misc_BoneSkelLegL,Left Leg,,OAAB_Data
AB_Misc_BoneSkelLegShinL.1,Left Shin,,OAAB_Data
AB_Misc_BoneSkelLegShinL,Left Shin,,OAAB_Data
AB_Misc_BoneSkelArmUpperL.1,Left Upper Arm,,OAAB_Data
AB_Misc_BoneSkelArmUpperL,Left Upper Arm,,OAAB_Data
AB_Misc_BoneSkelArmWristL.1,Left Wrist,,OAAB_Data
AB_Misc_BoneSkelArmWristL,Left Wrist,,OAAB_Data
TR_m3_RD_HisEyes_Intelligence,Legion Intelligence Report,,TR_Mainland
TR_m7_ShiShaIL3_Waterskin_01,Legion Waterskin,,TR_Mainland
TR_m1_ITO_FW_KeyPainter,Lelu Velald's Key,key,TR_Mainland
Misc_SoulGem_Lesser,Lesser Soul Gem,,Morrowind
TR_m1_ITO_FW_KeyCollege02,Library Restricted Section Key,key,TR_Mainland
TR_m1_BO_LighthouseKey,Lighthouse Key,key,TR_Mainland
TR_m1_BO_muskfly_oil,Lighthouse Oil,,TR_Mainland
TR_m7_Narsis_KeyRigged,Lily Osperese's Key,key,TR_Mainland
misc_lw_bowl,Limeware Bowl,bowl,Morrowind
AB_Misc_LwBowlSmall,Limeware Bowl,bowl,OAAB_Data
misc_lw_cup,Limeware Cup,cup,Morrowind
misc_lw_flask,Limeware Flask,bottle,Morrowind
AB_Misc_LwPitcher,Limeware Pitcher,cup,OAAB_Data
AB_Misc_LwPlate,Limeware Plate,plate,OAAB_Data
misc_lw_platter,Limeware Platter,,Morrowind
AB_Misc_LwVase,Limeware Vase,,OAAB_Data
TR_m3_AT_LimpingScribHatchKey,Limping Scrib Hatch Key,key,TR_Mainland
TR_m7_HK_key_linriah,Linriah's Key,key,TR_Mainland
TR_m1_ITO_FW_KeyEmberKeep05,Listiele Rirne's Key,key,TR_Mainland
TR_key_i4-398_Old_key,Litu-Dur Chest Key,key,TR_Mainland
key_viveclizardheadslave_01,Lizard's Head Slave Key,key,Morrowind
TR_m7_Narsis_KeyLladres,Lladres Sadreno's Key,key,TR_Mainland
TR_m3_LlandoraFalavelKey,Llandora Falavel's Key,key,TR_Mainland
TR_m7_sad_key_llanel,Llanel Adrano's Key,key,TR_Mainland
TR_m4_key_LlaramManor,Llaram Manor Master Key,key,TR_Mainland
TR_m4_key_llaran_slave,Llaran Slave Key,key,TR_Mainland
key_Llethri,Llaro Llethri's Key,key,Morrowind
TR_m3_AT_Key_Savel,Llaryno Savel's Key,key,TR_Mainland
TR_m4_q_AAB_key,Llavali's Key,key,TR_Mainland
TR_m7_Sharai_KeyLlavela,Llavela Vian's Key,key,TR_Mainland
TR_m7_KeyLlemisRanch,Llemis Ranch Key,key,TR_Mainland
TR_m4_RR_LlenduTombKey,Llendu Ancestral Tomb Key,key,TR_Mainland
TR_m7_AI_KeyLlendu,Llendu Chambers Key,key,TR_Mainland
TR_m7_HK_key_llerar,Llerar Valaai's Key,key,TR_Mainland
key_llethervari_01,Llether Vari's Key,key,Morrowind
key_llethrimanor_01,Llethri Manor Key,key,Morrowind
key_sarethimanor_01,Llethri Manor Key,key,Morrowind
key_sethan,Llorayna Sethan's Key,key,Morrowind
TR_m3_AT_Key_Llothro,Llothro House Key,key,TR_Mainland
T_Com_FireplaceHook_01,Log Hook,,Tamriel_Data
T_Com_Breadpaddle_02a,Long Bread Paddle,,Tamriel_Data
T_Com_Breadpaddle_02b,Long Bread Paddle,,Tamriel_Data
T_Com_Key_14,Long Silver Key,key,Tamriel_Data
TR_i3-283_key_vault,Long Silver Key,key,TR_Mainland
TR_key_i3-686-prison,Long Silver Key,key,TR_Mainland
TR_m2_i386_key1,Long Silver Key,key,TR_Mainland
AB_Misc_ComCard07,Loose Ties,,OAAB_Data
T_Imp_Card_07,Loose Ties,,Tamriel_Data
key_kogoruhn_sewer,Lower Kogoruhn Key,key,Morrowind
TR_m2_key_Lucien,Lucien's Key,key,TR_Mainland
TR_m3_q_OE_Ulka_dice,Lucky Dice,,TR_Mainland
misc_de_lute_01,Lute,,Morrowind
T_Com_Lute_01,Lute,,Tamriel_Data
T_Imp_Lute_01,Lute,,Tamriel_Data
TR_m7_Narsis_KeyLyndon,Lyndon's Key,key,TR_Mainland
TR_m7_Narsis_KeyLynier,Lynier Residence Key,key,TR_Mainland
AB_Mus_AshlLyre,Lyre,,OAAB_Data
AB_Mus_DeLyre,Lyre,,OAAB_Data
T_De_Music_Lyre_01,Lyre,,Tamriel_Data
TR_m2_kmlz_Key1,Lzigat's First Key,key,TR_Mainland
TR_m2_kmlz_Key2,Lzigat's Second Key,key,TR_Mainland
TR_m2_kmlz_Key3,Lzigat's Third Key,key,TR_Mainland
key_madach_room,Madach Room Key,key,Morrowind
TR_m7_Othm_MadranaKey,Madrana Varen's Key,key,TR_Mainland
TR_m7_Othm_q_MadranaDrum,Madrana's Drum,,TR_Mainland
TR_m7_KeyMaesanammusMine,Maesanammus Mine Key,key,TR_Mainland
TR_m3_AT_key_OrothiSlave,Majordomo Slave Key,key,TR_Mainland
TR_m3_AT_Key_Orothi,Majordomo's Key,key,TR_Mainland
TR_m7_MalaTor_Key,Mala Tor Keystone,key,TR_Mainland
TR_m4-431_key_cryptdoor,Malarnubi Key,key,TR_Mainland
TR_m7_Narsis_KeyMaldus,Maldus Sendrul's Key,key,TR_Mainland
TR_m2_key_MalkKey,Malkamalit Aisle key,key,TR_Mainland
T_Com_Mallet_01,Mallet,,Tamriel_Data
T_Com_Mallet_02,Mallet,,Tamriel_Data
key_malpenixblonia_01,Malpenix Blonia's Key,key,Morrowind
TR_m7_KeyManamsi,Manamsi Key,key,TR_Mainland
T_De_Index_Mandaran,Mandaran Propylon Index,,Tamriel_Data
T_De_Index_Mandaryon,Mandaryon Propylon Index,,Tamriel_Data
T_Com_UNI_PirateMap_01,Map,,Tamriel_Data
T_Com_UNI_PirateMap_02,Map,,Tamriel_Data
T_Com_UNI_PirateMap_03,Map,,Tamriel_Data
T_Com_UNI_PirateMap_04,Map,,Tamriel_Data
T_Com_Map_Tamriel_01,Map of the Empire,,Tamriel_Data
TR_m7_Narsis_theater_map,Map of the Empire,,TR_Mainland
TR_RR_Tomb_3_Key,Maram Ancestral Tomb Key,key,TR_Mainland
index_maran,Marandus Propylon Index,,Morrowind
TR_m1_ITO_AL_KeySmith,Marcella's Key,key,TR_Mainland
key_maryn,Maren House Key,key,Bloodmoon
TR_i2-342-Ind_Key,Marisanibal Key,key,TR_Mainland
TR_i2-342-Ind_Slave Key,Marisanibal Slave Key,key,TR_Mainland
TR_m3_EEC_MarKey,Marki's Office Key,key,TR_Mainland
TR_m2_key_Ma_Prison,Marog Cell Key,key,TR_Mainland
TR_m2_key_Ma_Slaves,Marog Slave Key,key,TR_Mainland
TR_m1_ITO_AL_KeyMarthen,Marthen Redri's Key,key,TR_Mainland
TR_m3_MassanudDoorKey,Massanud Door Key,key,TR_Mainland
TR_m7_Uddanu_KeyMine,Massunat Mine Key,key,TR_Mainland
TR_m4_arenakey_i4-261-hla,Master Arelis' Skeleton Key,key,TR_Mainland
TR_m7_HK_key_mausur,Mausur Yakinusha's Key,key,TR_Mainland
TR_m7_KeyMavandesCaravan,Mavandes Caravanserai Key,key,TR_Mainland
TR_m7_Narsis_KeyMaynas,Maynas Thilarvel's Key,key,TR_Mainland
TR_m7_Narsis_KeyMHAccom,Measurehall Accomodations Key,key,TR_Mainland
TR_m7_Narsis_KeyMHArchive,Measurehall Archive Key,key,TR_Mainland
TR_m7_Narsis_KeyMHBailiff,Measurehall Bailiff's Tower Key,key,TR_Mainland
TR_m7_Narsis_KeyMHClerk,Measurehall Clerk Offices Key,key,TR_Mainland
TR_m7_Narsis_KeyMHCourtCells,Measurehall Court Cells Key,key,TR_Mainland
TR_m7_Narsis_KeyMHCourt,Measurehall Court Offices Key,key,TR_Mainland
TR_m7_Narsis_KeyMHVaultLower,Measurehall Lower Vaults Key,key,TR_Mainland
TR_m7_Narsis_KeyMHVaultMint,Measurehall Mint Vault Key,key,TR_Mainland
TR_m7_Narsis_KeyMHSewers,Measurehall Sewers Key,key,TR_Mainland
TR_m7_Narsis_KeyMHSlave,Measurehall Slave Key,key,TR_Mainland
TR_m7_Narsis_KeyMHSteward,Measurehall Steward's Tower Key,key,TR_Mainland
TR_m7_Narsis_KeyMHTreasury,Measurehall Treasury Key,key,TR_Mainland
TR_m7_Narsis_KeyMHVaultU1,Measurehall Upper Vault 1 Key,key,TR_Mainland
TR_m7_Narsis_KeyMHVaultU2,Measurehall Upper Vault 2 Key,key,TR_Mainland
TR_m7_Narsis_KeyMHVaultU3,Measurehall Upper Vault 3 Key,key,TR_Mainland
TR_m7_Narsis_KeyMHVaultUpper,Measurehall Upper Vaults Key,key,TR_Mainland
TR_m7_Narsis_KeyMHVizier,Measurehall Vizier's Tower Key,key,TR_Mainland
AB_Misc_ComSilverSpoonMeasure01,Measuring Spoon,spoon,OAAB_Data
AB_Misc_ComSilverSpoonMeasure02,Measuring Spoon,spoon,OAAB_Data
key_mebastien,Mebastien's Key,key,Morrowind
TR_m7_Ns_StageFright_KeyRoom,Mederyl Llendules' Key,key,TR_Mainland
TR_m7_Narsis_KeyMeer-Ei,Meer-Ei's Key,key,TR_Mainland
TR_m1_ITO_FW_KeyMelia,Melia Aurivia's Key,key,TR_Mainland
TR_m7_Narsis_KeyMelisi,Melisi Romandyn's Key,key,TR_Mainland
TR_m2_key_Melris,Melris' Key,key,TR_Mainland
T_Rga_MemoryStone_01,Memory Stone,,Tamriel_Data
AB_Misc_MemoryStoneEmptyEXAMPLE,Memory Stone (Empty),,OAAB_Data
AB_Misc_MemoryStoneFullEXAMPLE,Memory Stone (Full),,OAAB_Data
TR_m7_q_HR_AldIuval_key_shojata,Mendyn Hereloth's Slave Key,key,TR_Mainland
key_menta_na,Menta Na's Key,key,Morrowind
TR_m4_key_merengor,Merengor's Key,key,TR_Mainland
T_De_Index_Merihayan,Merihayan Propylon Index,,Tamriel_Data
TR_m7_Narsis_KeyHCCVault,Mesa Exchange Vault Key,key,TR_Mainland
Misc_Com_Bucket_Metal,Metal Bucket,bucket,Bloodmoon
Misc_Com_Bucket_Metal,Metal Bucket,bucket,Morrowind
AB_Misc_File,Metal File,,OAAB_Data
TR_m3_Kha_Methats'_Key,Methats' Key,key,TR_Mainland
key_mette,Mette's Key,key,Morrowind
TR_m7_Narsis_KeyMidrasi,Midrasi Selebar's Key,key,TR_Mainland
TR_m7_Narsis_keyBoneMaster,Milara Orvayn' Key,key,TR_Mainland
TR_m4_AndoWestHouseC_Key,Milns Lloran's Key,key,TR_Mainland
key_Private Quarters,Milo's Quarters Key,key,Morrowind
TR_m7_HO_MimanuYentimilalKey,Mimanu Yentimilal's Key,key,TR_Mainland
key_minabislaves_01,Minabi Slave Key,key,Morrowind
TR_m7_Key_ShiSha_Mine,Mine Key,key,TR_Mainland
key_ministry_cells,Ministry of Truth Cell Key,key,Morrowind
ministry_truth_ext,Ministry of Truth Entrance,,Morrowind
key_ministry_ext,Ministry of Truth Key,key,Morrowind
key_ministry_sectors,Ministry of Truth Sector Key,key,Morrowind
T_He_DirenniWelkyndInv_01,Minor Welkynd,,Tamriel_Data
T_Cre_MinoTool_01,Minotaur Tool,,Tamriel_Data
T_Cre_MinoTool_02,Minotaur Tool,,Tamriel_Data
T_Cre_MinoTool_03,Minotaur Tool,,Tamriel_Data
T_Cre_MinoTool_04,Minotaur Tool,,Tamriel_Data
T_He_Painting_Miscurin,Miscurin Mountains Landscape,,Tamriel_Data
TR_m1_ITO_FW_KeyApothecary,Mist-Eyes' Key,key,TR_Mainland
TR_m7_Narsis_KeyMogduk,Mogduk gro-Atulg's Key,key,TR_Mainland
TR_m2_q_5_MohrylChestKey,Mohryl's Chest Key,key,TR_Mainland
key_molagmarslaves_01,Molag Mar Slave Key,key,Morrowind
T_De_UNI_UlvoClawMisc,Monstrous Hybrid Claw,,Tamriel_Data
TR_m7_Narsis_KeyMT,Morag Tong Guildhall Key,key,TR_Mainland
T_De_CardMiscMT_01,Morag Tong: Assassin,,Tamriel_Data
TR_m7_HO_MorningSunSlaveKey,Morning Sun Key,key,TR_Mainland
TR_key_m4_Mortenius,Mortenius' Key,key,TR_Mainland
misc_6th_ash_hrmm,Morvayn Ash Statue,,Morrowind
key_morvaynmanor,Morvayn Manor Key,key,Morrowind
TR_m7_Mothran_KeySlave,Mothran Plantation Slave Key,key,TR_Mainland
misc_de_muck_shovel_01,Muck Shovel,,Morrowind
TR_m2_q_6_GoodShovel,Muck Shovel,,TR_Mainland
TR_m3_key_MunatSlave,Munat Egg Mine Slave Key,key,TR_Mainland
TR_m4_key_mundrethi_manor,Mundrethi Manor Key,key,TR_Mainland
TR_m4_key_mundrethi_slave,Mundrethi Plantation Slave Key,key,TR_Mainland
key_murudius_01,Murudius' Key,key,Morrowind
TR_m7_Narsis_KeyMurzgol,Murzgol gra-Lorga's Key,key,TR_Mainland
TR_m7_HK_key_mudcrab,Musty Mudcrab Key,key,TR_Mainland
TR_m7_Narsis_KeyMyaru,Myaru Sareleth's Key,key,TR_Mainland
T_He_NacreBowl_02,Nacre Bowl,bowl,Tamriel_Data
T_He_NacreCup_01,Nacre Cup,cup,Tamriel_Data
T_He_NacreBowl_01,Nacre Glass Bowl,bowl,Tamriel_Data
T_He_NacreGoblet_01,Nacre Goblet,cup,Tamriel_Data
T_He_NacrePlate_01,Nacre Plate,plate,Tamriel_Data
T_He_NacrePlate_02,Nacre Plate,plate,Tamriel_Data
T_He_NacreFork_01,Nacre Spoon,spoon,Tamriel_Data
T_He_NacreKnife_01,Nacre Spoon,spoon,Tamriel_Data
T_He_NacreSpoon_01,Nacre Spoon,spoon,Tamriel_Data
TR_m4_menaan_int8_key_trap,Nadras Arvel's Key,key,TR_Mainland
TR_m4_key_nadrasarvel_real,Nadras Arvel's Real Key,key,TR_Mainland
key_tgbt,Nads Tharen's Key,key,Morrowind
T_Com_Nail_01,Nail,,Tamriel_Data
TR_m4_Ando_FaulerDoorNail,Nail,,TR_Mainland
TR_m4_RR_CliviusNail1,Nail,,TR_Mainland
T_Com_Nails_01,Nails,,Tamriel_Data
TR_m7_NVA1_4_Com_Nails_01,Nails,,TR_Mainland
TR_m7_NVA3_Com_Nails_01,Nails,,TR_Mainland
TR_m7_NVA5_Com_Nails_01,Nails,,TR_Mainland
TR_m7_NVA7_Com_Nails_01,Nails,,TR_Mainland
TR_m3_i2_236_slavekey,Namartyon Slave Key,key,TR_Mainland
TR_m1_Nandor_Key,Nandor's Key,key,TR_Mainland
TR_m7_Narsis_KeyBarristers,Narsis Barristers Guild Key,key,TR_Mainland
TR_m7_Narsis_keyCatac,Narsis Catacombs Key,key,TR_Mainland
TR_m7_Narsis_KeyFurnishers,Narsis Furnishers Hall Key,key,TR_Mainland
TR_m7_Key_Narsis_87,Narsis Theater Key,key,TR_Mainland
TR_Narsis_23_Key,"Narsis, Caria Goods Key",key,TR_Mainland
TR_Narsis_09_Key,"Narsis, Shali Outfitter Key",key,TR_Mainland
TR_Narsis_22_Key,"Narsis, Western Imports Key",key,TR_Mainland
TR_m7_Narsis_KeyNarusa,Narusa Manor Key,key,TR_Mainland
TR_m7_Narsis_KeyNash,Nash Gro-Yagarz's Key,key,TR_Mainland
TR_m4_AA_NassuranSlaveKey,Nassuran Omoril's Slave Key,key,TR_Mainland
T_Imp_TankardNavy_01,Naval Tankard,cup,Tamriel_Data
TR_m7_Narsis_KeyNavur,Navur Farmhouse Key,key,TR_Mainland
TR_m7_Ns_FG_4_KeyNayalimmu,Nayalimmu's Key,key,TR_Mainland
TR_m2_Nchaz_Key,Nchazdrumn Skeleton Key,key,TR_Mainland
TR_m3-758_key,Nebulud Slave Key,key,TR_Mainland
T_De_UNI_NecromKeyA,Necrom Temple Key 'A',key,Tamriel_Data
TR_i2_445_DummyKeyA,Necrom Temple Key 'A',key,TR_Mainland
T_De_UNI_NecromKeyS,Necrom Temple Key 'S',key,Tamriel_Data
TR_i2_445_DummyKeyS,Necrom Temple Key 'S',key,TR_Mainland
T_De_UNI_NecromKeyV,Necrom Temple Key 'V',key,Tamriel_Data
TR_i2_445_DummyKeyV,Necrom Temple Key 'V',key,TR_Mainland
key_nedhelas,Nedhelas' key,key,Morrowind
T_Ned_Mw_Bowl,Nedic Bowl,bowl,Tamriel_Data
T_Ned_Mw_Fig_01,Nedic Figure,,Tamriel_Data
